Date,PX_LAST
5/2/2018,36.643
5/1/2018,37.456
4/30/2018,37.301
4/27/2018,37.066
4/26/2018,37.027
4/25/2018,37.073
4/24/2018,36.982
4/23/2018,35.949
4/20/2018,36.646
4/19/2018,37.163
4/18/2018,35.989
4/17/2018,36.108
4/16/2018,37.889
4/13/2018,38.063
4/12/2018,38.427
4/11/2018,38.748
4/10/2018,38.937
4/9/2018,39.706
4/6/2018,39.65
4/5/2018,40.382
4/4/2018,41.028
4/3/2018,40.863
4/2/2018,41.05
3/30/2018,40.336
3/29/2018,40.713
3/28/2018,35.777
3/27/2018,35.182
3/26/2018,35.327
3/23/2018,35.318
3/22/2018,34.406
3/21/2018,34.47
3/20/2018,32.986
3/19/2018,27.335
3/16/2018,26.877
3/15/2018,28.127
3/14/2018,27.903
3/13/2018,27.483
3/12/2018,27.174
3/9/2018,27.719
3/8/2018,28.098
3/7/2018,28.312
3/6/2018,28.297
3/5/2018,28.625
3/2/2018,29.108
3/1/2018,28.337
2/28/2018,27.518
2/27/2018,27.297
2/26/2018,27.309
2/23/2018,28.64
2/22/2018,27.151
2/21/2018,26.542
2/20/2018,26.697
2/19/2018,25.573
2/16/2018,26.538
2/15/2018,26.444
2/14/2018,28.235
2/13/2018,28.452
2/12/2018,27.497
2/9/2018,29.381
2/8/2018,29.339
2/7/2018,27.84
2/6/2018,28.236
2/5/2018,28.002
2/2/2018,28.451
2/1/2018,27.81
1/31/2018,27.936
1/30/2018,27.732
1/29/2018,27.394
1/26/2018,28.386
1/25/2018,28.708
1/24/2018,29.208
1/23/2018,28.97
1/22/2018,29.057
1/19/2018,28.554
1/18/2018,28.642
1/17/2018,27.8
1/16/2018,27.127
1/15/2018,27.33
1/12/2018,27.169
1/11/2018,27.009
1/10/2018,28.021
1/9/2018,28.041
1/8/2018,27.667
1/5/2018,27.776
1/4/2018,28.745
1/3/2018,27.353
1/2/2018,30.193
1/1/2018,30.589
12/29/2017,30.765
12/28/2017,30.839
12/27/2017,30.65
12/26/2017,30.614
12/25/2017,30.416
12/22/2017,30.144
12/21/2017,28.692
12/20/2017,28.88
12/19/2017,28.649
12/18/2017,29.289
12/15/2017,30.322
12/14/2017,29.676
12/13/2017,29.072
12/12/2017,28.583
12/11/2017,28.431
12/8/2017,28.382
12/7/2017,28.866
12/6/2017,29.352
12/5/2017,29.484
12/4/2017,28.874
12/1/2017,28.943
11/30/2017,28.207
11/29/2017,27.615
11/28/2017,27.759
11/27/2017,27.721
11/24/2017,27.371
11/23/2017,27.548
11/22/2017,28.299
11/21/2017,27.839
11/20/2017,27.179
11/17/2017,27.693
11/16/2017,28.112
11/15/2017,28.884
11/14/2017,30.879
11/13/2017,30.565
11/10/2017,30.929
11/9/2017,30.355
11/8/2017,29.929
11/7/2017,29.522
11/6/2017,27.651
11/3/2017,27.854
11/2/2017,29.017
11/1/2017,28.563
10/31/2017,28.825
10/30/2017,30.586
10/27/2017,30.715
10/26/2017,30.646
10/25/2017,31.278
10/24/2017,31.414
10/23/2017,33.045
10/20/2017,33.372
10/19/2017,34.121
10/18/2017,34.401
10/17/2017,36.114
10/16/2017,36.131
10/13/2017,36.541
10/12/2017,36.283
10/11/2017,36.29
10/10/2017,36.295
10/9/2017,35.621
10/6/2017,35.903
10/5/2017,35.961
10/4/2017,36.522
10/3/2017,36.56
10/2/2017,36.693
9/29/2017,38.027
9/28/2017,37.245
9/27/2017,37.531
9/26/2017,40.447
9/25/2017,39.501
9/22/2017,38.982
9/21/2017,38.201
9/20/2017,39.159
9/19/2017,34.427
9/18/2017,35.41
9/15/2017,36.658
9/14/2017,36.633
9/13/2017,36.554
9/12/2017,36.912
9/11/2017,38.448
9/8/2017,38.64
9/7/2017,37.566
9/6/2017,37.634
9/5/2017,35.43
9/4/2017,35.418
9/1/2017,35.353
8/31/2017,35.5
8/30/2017,36.49
8/29/2017,34.944
8/28/2017,34.701
8/25/2017,35.538
8/24/2017,35.71
8/23/2017,35.903
8/22/2017,35.938
8/21/2017,36.203
8/18/2017,36.341
8/17/2017,37.374
8/16/2017,37.294
8/15/2017,37.772
8/14/2017,37.596
8/11/2017,38.499
8/10/2017,38.46
8/9/2017,38.562
8/8/2017,38.358
8/7/2017,38.171
8/4/2017,38.17
8/3/2017,37.307
8/2/2017,32.16
8/1/2017,32.214
7/31/2017,31.923
7/28/2017,31.678
7/27/2017,31.991
7/26/2017,31.109
7/25/2017,30.678
7/24/2017,30.863
7/21/2017,32.489
7/20/2017,31.916
7/19/2017,32.242
7/18/2017,31.935
7/17/2017,33.282
7/14/2017,32.624
7/13/2017,33.309
7/12/2017,33.864
7/11/2017,34.801
7/10/2017,35.437
7/7/2017,35.116
7/6/2017,35.101
7/5/2017,34.781
7/4/2017,34.411
7/3/2017,34.479
6/30/2017,34.903
6/29/2017,33.778
6/28/2017,33.038
6/27/2017,33.228
6/26/2017,32.883
6/23/2017,34.093
6/22/2017,34.461
6/21/2017,32.608
6/20/2017,33.257
6/19/2017,32.544
6/16/2017,35.698
6/15/2017,34.966
6/14/2017,34.308
6/13/2017,34.72
6/12/2017,33.397
6/9/2017,34.275
6/8/2017,34.188
6/7/2017,33.712
6/6/2017,35.284
6/5/2017,34.974
6/2/2017,35.633
6/1/2017,35.304
5/31/2017,35.244
5/30/2017,34.304
5/29/2017,35.623
5/26/2017,35.523
5/25/2017,34.361
5/24/2017,35.02
5/23/2017,35.332
5/22/2017,34.453
5/19/2017,34.636
5/18/2017,35.051
5/17/2017,34.264
5/16/2017,34.076
5/15/2017,34.996
5/12/2017,35.873
5/11/2017,37.034
5/10/2017,37.628
5/9/2017,37.385
5/8/2017,38.162
5/5/2017,37.607
5/4/2017,37.783
5/3/2017,37.609
5/2/2017,37.067
5/1/2017,36.64
4/28/2017,35.199
4/27/2017,36.607
4/26/2017,36.477
4/25/2017,37.987
4/24/2017,38.8
4/21/2017,39.489
4/20/2017,39.416
4/19/2017,38.987
4/18/2017,39.656
4/17/2017,39.604
4/14/2017,38.59
4/13/2017,38.607
4/12/2017,36.984
4/11/2017,36.217
4/10/2017,36.25
4/7/2017,35.165
4/6/2017,34.804
4/5/2017,34.318
4/4/2017,34.433
4/3/2017,34.409
3/31/2017,34.624
3/30/2017,34.203
3/29/2017,33.107
3/28/2017,33.707
3/27/2017,35.343
3/24/2017,35.545
3/23/2017,35.672
3/22/2017,36.127
3/21/2017,35.612
3/20/2017,35.667
3/17/2017,32.746
3/16/2017,32.918
3/15/2017,33.461
3/14/2017,33.13
3/13/2017,32.868
3/10/2017,34.91
3/9/2017,35.163
3/8/2017,34.597
3/7/2017,34.275
3/6/2017,34.866
3/3/2017,34.597
3/2/2017,34.651
3/1/2017,34.658
2/28/2017,35.588
2/27/2017,36.364
2/24/2017,36.427
2/23/2017,36.444
2/22/2017,38.09
2/21/2017,38.23
2/20/2017,38.735
2/17/2017,38.683
2/16/2017,38.581
2/15/2017,37.796
2/14/2017,38.172
2/13/2017,38.304
2/10/2017,40.147
2/9/2017,40.65
2/8/2017,40.934
2/7/2017,40.643
2/6/2017,40.543
2/3/2017,40.276
2/2/2017,39.7
2/1/2017,40.171
1/31/2017,41.58
1/30/2017,42.273
1/27/2017,41.108
1/26/2017,41.313
1/25/2017,41.557
1/24/2017,42.92
1/23/2017,42.557
1/20/2017,42.65
1/19/2017,42.878
1/18/2017,43.285
1/17/2017,42.237
1/16/2017,41.845
1/13/2017,41.896
1/12/2017,41.843
1/11/2017,41.794
1/10/2017,42.202
1/9/2017,42.244
1/6/2017,40.908
1/5/2017,41.2
1/4/2017,41.261
1/3/2017,40.926
1/2/2017,44.66
12/30/2016,44.135
12/29/2016,44.952
12/28/2016,43.215
12/27/2016,45.209
12/26/2016,41.72
12/23/2016,41.72
12/22/2016,40.438
12/21/2016,41.796
12/20/2016,41.065
12/19/2016,41.401
12/16/2016,41.805
12/15/2016,41.197
12/14/2016,40.769
12/13/2016,40.59
12/12/2016,42.244
12/9/2016,47.026
12/8/2016,47.698
12/7/2016,48.135
12/6/2016,50.468
12/5/2016,52.3
12/2/2016,53.114
12/1/2016,50.99
11/30/2016,50.258
11/29/2016,50.603
11/28/2016,55.537
11/25/2016,56.864
11/24/2016,56.627
11/23/2016,56.984
11/22/2016,56.597
11/21/2016,57.303
11/18/2016,59.537
11/17/2016,58.834
11/16/2016,63.756
11/15/2016,63.391
11/14/2016,63.298
11/11/2016,65.144
11/10/2016,62.628
11/9/2016,64.107
11/8/2016,65.483
11/7/2016,64.406
11/4/2016,65.657
11/3/2016,64.732
11/2/2016,67.21
11/1/2016,64.198
10/31/2016,64.854
10/28/2016,66.969
10/27/2016,70.441
10/26/2016,69.843
10/25/2016,69.73
10/24/2016,69.446
10/21/2016,70.286
10/20/2016,69.592
10/19/2016,67.684
10/18/2016,68.297
10/17/2016,68.003
10/14/2016,66.526
10/13/2016,67.848
10/12/2016,66.262
10/11/2016,64.38
10/10/2016,69.182
10/7/2016,69.463
10/6/2016,69.707
10/5/2016,69.874
10/4/2016,70.825
10/3/2016,68.223
9/30/2016,70.159
9/29/2016,71.104
9/28/2016,71.134
9/27/2016,73.372
9/26/2016,70.291
9/23/2016,72.53
9/22/2016,73.619
9/21/2016,67
9/20/2016,94.882
9/19/2016,67.221
9/16/2016,68.37
9/15/2016,65.626
9/14/2016,67.463
9/13/2016,71.532
9/12/2016,66.032
9/9/2016,65.878
9/8/2016,67.252
9/7/2016,67.629
9/6/2016,73.956
9/5/2016,73.605
9/2/2016,75.303
9/1/2016,69.969
8/31/2016,69.811
8/30/2016,65.562
8/29/2016,66.246
8/26/2016,70.016
8/25/2016,70.907
8/24/2016,71.641
8/23/2016,70.596
8/22/2016,75.688
8/19/2016,74.571
8/18/2016,74.818
8/17/2016,76.448
8/16/2016,76.388
8/15/2016,74.056
8/12/2016,74.781
8/11/2016,76.957
8/10/2016,77.05
8/9/2016,77.701
8/8/2016,79.912
8/5/2016,77.567
8/4/2016,78.689
8/3/2016,80.864
8/2/2016,81.425
8/1/2016,79.894
7/29/2016,81.249
7/28/2016,84.166
7/27/2016,86.471
7/26/2016,83.851
7/25/2016,88.644
7/22/2016,97.971
7/21/2016,95.63
7/20/2016,94.133
7/19/2016,94.809
7/18/2016,96.559
7/15/2016,99.594
7/14/2016,96.085
7/13/2016,102.562
7/12/2016,107.781
7/11/2016,114.812
7/8/2016,110.299
7/7/2016,112.502
7/6/2016,109.125
7/5/2016,120.615
7/4/2016,107.61
7/1/2016,95.911
6/30/2016,112.349
6/29/2016,118.037
6/28/2016,126.656
6/27/2016,127.433
6/24/2016,108.124
6/23/2016,107.638
6/22/2016,113.214
6/21/2016,110.91
6/20/2016,118.504
6/17/2016,124.212
6/16/2016,120.744
6/15/2016,120.468
6/14/2016,119.665
6/13/2016,107.214
6/10/2016,108.094
6/9/2016,115.282
6/8/2016,114.165
6/7/2016,109.901
6/6/2016,118.257
6/3/2016,132.841
6/2/2016,131.745
6/1/2016,128.655
5/31/2016,133.478
5/30/2016,126.507
5/27/2016,129.19
5/26/2016,132.959
5/25/2016,142.347
5/24/2016,145.317
5/23/2016,167.138
5/20/2016,162.376
5/19/2016,165.649
5/18/2016,159.952
5/17/2016,165.67
5/16/2016,167.428
5/13/2016,172.422
5/12/2016,256.887
5/11/2016,253.84
5/10/2016,174.543
5/9/2016,253.116
5/6/2016,256.851
5/5/2016,253.641
5/4/2016,172.185
5/3/2016,171.83
5/2/2016,160.394
4/29/2016,167.481
4/28/2016,196.731
4/27/2016,199.006
4/26/2016,200.225
4/25/2016,197.784
4/22/2016,244.703
4/21/2016,250.18
4/20/2016,227.042
4/19/2016,232.737
4/18/2016,230.354
4/15/2016,228.232
4/14/2016,222.91
4/13/2016,224.317
4/12/2016,224.006
4/11/2016,225.262
4/8/2016,228.042
4/7/2016,228.773
4/6/2016,229.266
4/5/2016,221.999
4/4/2016,223.025
4/1/2016,216.268
3/31/2016,222.69
3/30/2016,221.405
3/29/2016,231.871
3/28/2016,224.629
3/25/2016,224.412
3/24/2016,217.277
3/23/2016,217.518
3/22/2016,217.578
3/21/2016,214.694
3/18/2016,168.145
3/17/2016,179.837
3/16/2016,180.718
3/15/2016,175.065
3/14/2016,176.256
3/11/2016,176.703
3/10/2016,171.855
3/9/2016,166.306
3/8/2016,163.604
3/7/2016,168.249
3/4/2016,174.209
3/3/2016,156.717
3/2/2016,170.719
3/1/2016,148.47
2/29/2016,162.09
2/26/2016,245.063
2/25/2016,183.474
2/24/2016,174.611
2/23/2016,189.24
2/22/2016,189.293
2/19/2016,171.562
2/18/2016,200.5
2/17/2016,210.396
2/16/2016,218.003
2/15/2016,247.541
2/12/2016,183.272
2/11/2016,236.986
2/10/2016,178.627
2/9/2016,182.457
2/8/2016,169.95
2/5/2016,168.56
2/4/2016,172.932
2/3/2016,171.708
2/2/2016,169.508
2/1/2016,170.204
1/29/2016,169.973
1/28/2016,171.131
1/27/2016,179.752
1/26/2016,156.834
1/25/2016,160.52
1/22/2016,156.145
1/21/2016,171.547
1/20/2016,229.057
1/19/2016,224.655
1/18/2016,160.764
1/15/2016,155.939
1/14/2016,152.421
1/13/2016,153.274
1/12/2016,142.333
1/11/2016,146.157
1/8/2016,139.942
1/7/2016,138.028
1/6/2016,135.407
1/5/2016,137.076
1/4/2016,133.497
1/1/2016,133.858
12/31/2015,133.482
12/30/2015,133.877
12/29/2015,138.865
12/28/2015,136.3
12/25/2015,135.612
12/24/2015,136.527
12/23/2015,143.1
12/22/2015,143.198
12/21/2015,143.844
12/18/2015,159.576
12/17/2015,161.569
12/16/2015,160.49
12/15/2015,163.96
12/14/2015,154.825
12/11/2015,130.336
12/10/2015,124.98
12/9/2015,123.126
12/8/2015,121.578
12/7/2015,133.369
12/4/2015,133.284
12/3/2015,132.748
12/2/2015,131.072
12/1/2015,131.333
11/30/2015,135.526
11/27/2015,134.363
11/26/2015,134.87
11/25/2015,135.635
11/24/2015,138.388
11/23/2015,128.21
11/20/2015,130.371
11/19/2015,132.978
11/18/2015,126.765
11/17/2015,131.467
11/16/2015,130.926
11/13/2015,129.727
11/12/2015,127.445
11/11/2015,126.597
11/10/2015,127.484
11/9/2015,123.025
11/6/2015,118.314
11/5/2015,118.602
11/4/2015,111.042
11/3/2015,118.644
11/2/2015,131.373
10/30/2015,124.137
10/29/2015,136.252
10/28/2015,143.063
10/27/2015,144.658
10/26/2015,153.857
10/23/2015,134.632
10/22/2015,157.492
10/21/2015,157.199
10/20/2015,159.322
10/19/2015,156.532
10/16/2015,194.77
10/15/2015,176.326
10/14/2015,181.702
10/13/2015,174
10/12/2015,172.637
10/9/2015,169.161
10/8/2015,177.197
10/7/2015,184.465
10/6/2015,181.864
10/5/2015,209.079
10/2/2015,212.197
10/1/2015,185.623
9/30/2015,186.064
9/29/2015,182.126
9/28/2015,191.434
9/25/2015,187.954
9/24/2015,154.573
9/23/2015,154.834
9/22/2015,154.411
9/21/2015,150.602
9/18/2015,153.072
9/17/2015,150.05
9/16/2015,154.493
9/15/2015,152.013
9/14/2015,153.953
9/11/2015,161.284
9/10/2015,169.424
9/9/2015,173.679
9/8/2015,176.16
9/7/2015,178.392
9/4/2015,175.96
9/3/2015,175.731
9/2/2015,179.246
9/1/2015,177.352
8/31/2015,169.515
8/28/2015,165.597
8/27/2015,165.57
8/26/2015,156.414
8/25/2015,154.779
8/24/2015,155.338
8/21/2015,153.825
8/20/2015,150.243
8/19/2015,145.656
8/18/2015,143.556
8/17/2015,143.609
8/14/2015,145.843
8/13/2015,145.875
8/12/2015,141.15
8/11/2015,142.209
8/10/2015,141.783
8/7/2015,140.857
8/6/2015,140.631
8/5/2015,146.187
8/4/2015,141.11
8/3/2015,128.632
7/31/2015,157.016
7/30/2015,144.549
7/29/2015,159.394
7/28/2015,149.828
7/27/2015,149.837
7/24/2015,148.462
7/23/2015,153.582
7/22/2015,157.09
7/21/2015,106.028
7/20/2015,105.161
7/17/2015,92.133
7/16/2015,92.876
7/15/2015,97.14
7/14/2015,95.824
7/13/2015,90.023
7/10/2015,91.758
7/9/2015,84.69
7/8/2015,81.219
7/7/2015,82.384
7/6/2015,75.288
7/3/2015,74.11
7/2/2015,75.066
7/1/2015,74.53
6/30/2015,75.494
6/29/2015,75.969
6/26/2015,70.231
6/25/2015,67.166
6/24/2015,69.441
6/23/2015,68.599
6/22/2015,78.093
6/19/2015,70.359
6/18/2015,70.966
6/17/2015,71.445
6/16/2015,73.411
6/15/2015,71.673
6/12/2015,68.752
6/11/2015,67.421
6/10/2015,71.815
6/9/2015,71.451
6/8/2015,71.817
6/5/2015,71.376
6/4/2015,70.6
6/3/2015,70.293
6/2/2015,70.686
6/1/2015,71.823
5/29/2015,71.305
5/28/2015,72.549
5/27/2015,71.524
5/26/2015,69.348
5/25/2015,71.838
5/22/2015,70.004
5/21/2015,73.261
5/20/2015,70.86
5/19/2015,69.641
5/18/2015,72.387
5/15/2015,74.481
5/14/2015,72.103
5/13/2015,70.688
5/12/2015,68.469
5/11/2015,70.753
5/8/2015,69.406
5/7/2015,71.49
5/6/2015,73.007
5/5/2015,71.662
5/4/2015,71.771
5/1/2015,72.8
4/30/2015,71.459
4/29/2015,69.811
4/28/2015,69.935
4/27/2015,69.144
4/24/2015,67.976
4/23/2015,61.926
4/22/2015,69.948
4/21/2015,62.722
4/20/2015,62.273
4/17/2015,69.035
4/16/2015,51.28
4/15/2015,51.828
4/14/2015,53.181
4/13/2015,51.36
4/10/2015,51.347
4/9/2015,51.349
4/8/2015,49.817
4/7/2015,50.631
4/6/2015,50.303
4/3/2015,52.353
4/2/2015,51.002
4/1/2015,51.084
3/31/2015,52.511
3/30/2015,52.012
3/27/2015,53.855
3/26/2015,56.171
3/25/2015,53.419
3/24/2015,50.508
3/23/2015,50.33
3/20/2015,52.012
3/19/2015,50.58
3/18/2015,45.903
3/17/2015,46.714
3/16/2015,46.414
3/13/2015,44.145
3/12/2015,42.459
3/11/2015,43.069
3/10/2015,43.346
3/9/2015,41.985
3/6/2015,43.254
3/5/2015,40.36
3/4/2015,42.608
3/3/2015,40.04
3/2/2015,39.705
2/27/2015,43.009
2/26/2015,46.714
2/25/2015,43.422
2/24/2015,43.101
2/23/2015,45.577
2/20/2015,43.578
2/19/2015,43.472
2/18/2015,45.771
2/17/2015,44.049
2/16/2015,44.246
2/13/2015,44.547
2/12/2015,48.524
2/11/2015,47.731
2/10/2015,46.829
2/9/2015,53.894
2/6/2015,49.735
2/5/2015,56.453
2/4/2015,54.153
2/3/2015,57.868
2/2/2015,59.748
1/30/2015,59.637
1/29/2015,54.382
1/28/2015,53.853
1/27/2015,57.731
1/26/2015,56.291
1/23/2015,62.262
1/22/2015,59.594
1/21/2015,59.875
1/20/2015,65.422
1/19/2015,61.013
1/16/2015,61.625
1/15/2015,59.958
1/14/2015,59.116
1/13/2015,57.896
1/12/2015,59.183
1/9/2015,57.787
1/8/2015,57.12
1/7/2015,59.057
1/6/2015,58.678
1/5/2015,56.779
1/2/2015,56.502
1/1/2015,56.126
12/31/2014,54.659
12/30/2014,53.34
12/29/2014,50.854
12/26/2014,51.61
12/25/2014,51.98
12/24/2014,52.541
12/23/2014,54.491
12/22/2014,62.606
12/19/2014,51.273
12/18/2014,49.99
12/17/2014,53.469
12/16/2014,54.601
12/15/2014,55.575
12/12/2014,53.543
12/11/2014,52.867
12/10/2014,56.076
12/9/2014,50.878
12/8/2014,51.886
12/5/2014,49.216
12/4/2014,51.723
12/3/2014,52.711
12/2/2014,53.919
12/1/2014,53.981
11/28/2014,53.199
11/27/2014,53.097
11/26/2014,52.987
11/25/2014,53.73
11/24/2014,55.43
11/21/2014,61.627
11/20/2014,60.944
11/19/2014,59.834
11/18/2014,58.987
11/17/2014,57.936
11/14/2014,54.289
11/13/2014,54.895
11/12/2014,53.812
11/11/2014,57.491
11/10/2014,57.291
11/7/2014,54.968
11/6/2014,57.617
11/5/2014,54.63
11/4/2014,56.946
11/3/2014,54.271
10/31/2014,53.691
10/30/2014,59.948
