Date,PX_LAST
11/19/2024,142.39
11/18/2024,143.23
11/15/2024,143.348
11/14/2024,141.164
11/13/2024,137.154
11/12/2024,139.15
11/11/2024,142.702
11/8/2024,142.684
11/7/2024,139.345
11/6/2024,141.005
11/5/2024,147.401
11/4/2024,148.674
11/1/2024,147.844
10/31/2024,149.421
10/30/2024,150.507
10/29/2024,151.307
10/28/2024,149.275
10/25/2024,148.74
10/24/2024,151.101
10/23/2024,151.407
10/22/2024,149.506
10/21/2024,148.074
10/18/2024,151.025
10/17/2024,148.794
10/16/2024,147.143
10/15/2024,148.858
10/14/2024,149.023
10/11/2024,149.089
10/10/2024,152.669
10/9/2024,152.922
10/8/2024,155.65
10/7/2024,159.435
10/4/2024,158.442
10/3/2024,161.458
10/2/2024,159.87
10/1/2024,159.82
9/30/2024,159.777
9/27/2024,158.189
9/26/2024,160.539
9/25/2024,163.571
9/24/2024,164.229
9/23/2024,160.665
9/20/2024,159.128
9/19/2024,158.816
9/18/2024,161.903
9/17/2024,161.425
9/16/2024,161.506
9/13/2024,163.148
9/12/2024,164.059
9/11/2024,165.654
9/10/2024,165.171
9/9/2024,168.009
9/6/2024,169.733
9/5/2024,168.438
9/4/2024,164.754
9/3/2024,164.941
9/2/2024,159.598
8/30/2024,159.375
8/29/2024,162.475
8/28/2024,162.072
8/27/2024,164.81
8/26/2024,163.331
8/23/2024,160.299
8/22/2024,162.956
8/21/2024,165.605
8/20/2024,165.399
8/19/2024,169.847
8/16/2024,169.172
8/15/2024,176.155
8/14/2024,179.501
8/13/2024,181.572
8/12/2024,180.219
8/9/2024,179.408
8/8/2024,179.344
8/7/2024,177.724
8/6/2024,177.522
8/5/2024,175.576
8/2/2024,169.175
8/1/2024,160.566
7/31/2024,156.14
7/30/2024,157.749
7/29/2024,150.554
7/26/2024,149.872
7/25/2024,150.77
7/24/2024,147.022
7/23/2024,145.833
7/22/2024,147.65
7/19/2024,145.865
7/18/2024,146.736
7/17/2024,145.475
7/16/2024,145.247
7/15/2024,143.311
7/12/2024,141.901
7/11/2024,142.782
7/10/2024,145.457
7/9/2024,148.887
7/8/2024,149.014
7/5/2024,148.142
7/4/2024,147.434
7/3/2024,147.635
7/2/2024,150.403
7/1/2024,154.619
6/28/2024,157.235
6/27/2024,157.227
6/26/2024,158.85
6/25/2024,154.614
6/24/2024,155.285
6/21/2024,155.588
6/20/2024,159.186
6/19/2024,159.989
6/18/2024,155.273
6/17/2024,158.635
6/14/2024,159.238
6/13/2024,156.329
6/12/2024,156.27
6/11/2024,157.867
6/10/2024,157.753
6/7/2024,157.627
6/6/2024,157.491
6/5/2024,156.763
6/4/2024,155.68
6/3/2024,155.233
5/31/2024,155.546
5/30/2024,153.45
5/29/2024,153.193
5/28/2024,154.45
5/27/2024,155.884
5/24/2024,156.566
5/23/2024,154.86
5/22/2024,153.07
5/21/2024,152.518
5/20/2024,152.527
5/17/2024,154.121
5/16/2024,157.89
5/15/2024,158.029
5/14/2024,161.39
5/13/2024,177.474
5/10/2024,177.182
5/9/2024,160.839
5/8/2024,160.595
5/7/2024,161.256
5/6/2024,161.353
5/3/2024,161.805
5/2/2024,166.528
5/1/2024,165.87
4/30/2024,162.1
4/29/2024,163.884
4/26/2024,164.958
4/25/2024,166.322
4/24/2024,167.75
4/23/2024,166.79
4/22/2024,173.367
4/19/2024,172.26
4/18/2024,172.512
4/17/2024,172.207
4/16/2024,171.07
4/15/2024,170.031
4/12/2024,166.109
4/11/2024,165.204
4/10/2024,164.256
4/9/2024,164.159
4/8/2024,166.994
4/5/2024,165.961
4/4/2024,165.12
4/3/2024,166.781
4/2/2024,164.054
4/1/2024,161.853
3/29/2024,161.455
3/28/2024,163.709
3/27/2024,165.16
3/26/2024,168.46
3/25/2024,168.686
3/22/2024,166.609
3/21/2024,167.181
3/20/2024,170.103
3/19/2024,169.115
3/18/2024,167.924
3/15/2024,168.019
3/14/2024,167.328
3/13/2024,167.584
3/12/2024,166.948
3/11/2024,167.557
3/8/2024,169.655
3/7/2024,171.325
3/6/2024,171.789
3/5/2024,169.925
3/4/2024,168.212
3/1/2024,169.383
2/29/2024,171.003
2/28/2024,170.096
2/27/2024,170.827
2/26/2024,169.406
2/23/2024,169.632
2/22/2024,166.421
2/21/2024,168.057
2/20/2024,167.166
2/19/2024,167.911
2/16/2024,169.425
2/15/2024,170.05
2/14/2024,175.33
2/13/2024,172.006
2/12/2024,174.503
2/9/2024,176.564
2/8/2024,176.399
2/7/2024,175.901
2/6/2024,174.15
2/5/2024,173.918
2/2/2024,175.204
2/1/2024,175.625
1/31/2024,174.66
1/30/2024,175.833
1/29/2024,174.88
1/26/2024,175.89
1/25/2024,174.654
1/24/2024,177.199
1/23/2024,177.285
1/22/2024,177.339
1/19/2024,180.074
1/18/2024,178.168
1/17/2024,179.664
1/16/2024,178.44
1/15/2024,178.053
1/12/2024,177.63
1/11/2024,179.597
1/10/2024,182.896
1/9/2024,182.573
1/8/2024,183.579
1/5/2024,186.876
1/4/2024,188.66
1/3/2024,186.636
1/2/2024,183.878
1/1/2024,183.142
12/29/2023,184.855
12/28/2023,182.227
12/27/2023,180.765
12/26/2023,179.769
12/25/2023,180.235
12/22/2023,181.823
12/21/2023,183.773
12/20/2023,185.775
12/19/2023,186.194
12/18/2023,182.338
12/15/2023,186.587
12/14/2023,188.709
12/13/2023,198.057
12/12/2023,196.853
12/11/2023,196.497
12/8/2023,200.601
12/7/2023,200.233
12/6/2023,202.186
12/5/2023,203.942
12/4/2023,200.558
12/1/2023,201.324
11/30/2023,201.33
11/29/2023,203.156
11/28/2023,204.395
11/27/2023,204.187
11/24/2023,202.451
11/23/2023,204.259
11/22/2023,205.916
11/21/2023,204.664
11/20/2023,205.047
11/17/2023,206.064
11/16/2023,208.523
11/15/2023,209.82
11/14/2023,211.433
11/13/2023,215.847
11/10/2023,221.315
11/9/2023,227.369
11/8/2023,230.381
11/7/2023,235.383
11/6/2023,233.236
11/3/2023,232.921
11/2/2023,237.927
11/1/2023,237.147
10/31/2023,241.049
10/30/2023,237.071
10/27/2023,235.829
10/26/2023,236.51
10/25/2023,225.863
10/24/2023,224.191
10/23/2023,240.721
10/20/2023,240.173
10/19/2023,238.941
10/18/2023,236.335
10/17/2023,233.936
10/16/2023,234.008
10/13/2023,234.594
10/12/2023,235.366
10/11/2023,237.144
10/10/2023,237.816
10/9/2023,242.131
10/6/2023,244.721
10/5/2023,246.957
10/4/2023,241.094
10/3/2023,241.84
10/2/2023,238.921
9/29/2023,237.025
9/28/2023,239.268
9/27/2023,240.329
9/26/2023,239.555
9/25/2023,236.479
9/22/2023,233.483
9/21/2023,233.626
9/20/2023,233.86
9/19/2023,235.847
9/18/2023,233.959
9/15/2023,234.915
9/14/2023,236.057
9/13/2023,236.747
9/12/2023,234.781
9/11/2023,235.169
9/8/2023,234.588
9/7/2023,232.872
9/6/2023,231.266
9/5/2023,227.083
9/4/2023,225.832
9/1/2023,227
8/31/2023,228.571
8/30/2023,228.105
8/29/2023,229.572
8/28/2023,232.287
8/25/2023,240.646
8/24/2023,243.973
8/23/2023,242.878
8/22/2023,245.755
8/21/2023,243.41
8/18/2023,243.148
8/17/2023,241.214
8/16/2023,237.795
8/15/2023,237.111
8/14/2023,237.124
8/11/2023,238.3
8/10/2023,237.442
8/9/2023,237.15
8/8/2023,239.956
8/7/2023,237.317
8/4/2023,236.292
8/3/2023,234.443
8/2/2023,233.538
8/1/2023,225.285
7/31/2023,223.626
7/28/2023,225.874
7/27/2023,223.82
7/26/2023,229.72
7/25/2023,230.556
7/24/2023,227.373
7/21/2023,224.403
7/20/2023,224.712
7/19/2023,218.796
7/18/2023,222.579
7/17/2023,222.559
7/14/2023,228.186
7/13/2023,227.634
7/12/2023,229.238
7/11/2023,232.1
7/10/2023,235.314
7/7/2023,234.794
7/6/2023,233.47
7/5/2023,233.25
7/4/2023,232.919
7/3/2023,233.844
6/30/2023,234.706
6/29/2023,237.231
6/28/2023,226.863
6/27/2023,231.378
6/26/2023,232.625
6/23/2023,233.775
6/22/2023,241.866
6/21/2023,238.126
6/20/2023,239.364
6/19/2023,240.79
6/16/2023,240.325
6/15/2023,243.658
6/14/2023,237.312
6/13/2023,239.739
6/12/2023,240.069
6/9/2023,240.456
6/8/2023,242.494
6/7/2023,237.858
6/6/2023,247.908
6/5/2023,249.662
6/2/2023,253.152
6/1/2023,255.931
5/31/2023,254.709
5/30/2023,251.054
5/29/2023,262.125
5/26/2023,260.658
5/25/2023,262.347
5/24/2023,263.603
5/23/2023,273.898
5/22/2023,275.049
5/19/2023,270.796
5/18/2023,274.838
5/17/2023,275.732
5/16/2023,275.87
5/15/2023,279.972
5/12/2023,277.656
5/11/2023,277.912
5/10/2023,277.608
5/9/2023,278.78
5/8/2023,279.739
5/5/2023,279.708
5/4/2023,281.05
5/3/2023,279.671
5/2/2023,281.324
5/1/2023,278.866
4/28/2023,282.83
4/27/2023,285.082
4/26/2023,285.131
4/25/2023,284.272
4/24/2023,281.129
4/21/2023,281.691
4/20/2023,278.633
4/19/2023,278.255
4/18/2023,277.056
4/17/2023,278.603
4/14/2023,278.906
4/13/2023,279.287
4/12/2023,280.75
4/11/2023,279.917
4/10/2023,284.029
4/7/2023,283.147
4/6/2023,284.776
4/5/2023,280.302
4/4/2023,272.848
4/3/2023,273.271
3/31/2023,275.945
3/30/2023,279.566
3/29/2023,282.791
3/28/2023,282.476
3/27/2023,281.443
3/24/2023,284.65
3/23/2023,282.877
3/22/2023,279.944
3/21/2023,278.382
3/20/2023,280.269
3/17/2023,281.304
3/16/2023,289.518
3/15/2023,292.672
3/14/2023,282.535
3/13/2023,283.589
3/10/2023,269.293
3/9/2023,261.137
3/8/2023,259.858
3/7/2023,258.656
3/6/2023,255.859
3/3/2023,258.933
3/2/2023,263.746
3/1/2023,262.715
2/28/2023,262.893
2/27/2023,266.08
2/24/2023,266.662
2/23/2023,264.375
2/22/2023,266.263
2/21/2023,266.537
2/20/2023,263.863
2/17/2023,260.611
2/16/2023,262.282
2/15/2023,260.882
2/14/2023,258.843
2/13/2023,257.187
2/10/2023,252.625
2/9/2023,247.316
2/8/2023,244.609
2/7/2023,245.502
2/6/2023,241.435
2/3/2023,237.8
2/2/2023,242.421
2/1/2023,249.02
1/31/2023,248.525
1/30/2023,251.548
1/27/2023,252.998
1/26/2023,254.399
1/25/2023,265.382
1/24/2023,263.431
1/23/2023,261.984
1/20/2023,263.665
1/19/2023,260.447
1/18/2023,255.772
1/17/2023,254.358
1/16/2023,249.221
1/13/2023,249.619
1/12/2023,251.825
1/11/2023,256.432
1/10/2023,258.465
1/9/2023,261.747
1/6/2023,272.208
1/5/2023,276.287
1/4/2023,274.959
1/3/2023,278.721
1/2/2023,281.174
12/30/2022,280.555
12/29/2022,281.36
12/28/2022,286.334
12/27/2022,286.969
12/26/2022,286.268
12/23/2022,287.173
12/22/2022,286.799
12/21/2022,282.519
12/20/2022,283.224
12/19/2022,281.091
12/16/2022,283.329
12/15/2022,276.783
12/14/2022,269.115
12/13/2022,262.858
12/12/2022,264.095
12/9/2022,270.573
12/8/2022,271.125
12/7/2022,274.193
12/6/2022,269.776
12/5/2022,254.988
12/2/2022,268.287
12/1/2022,263.604
11/30/2022,266.188
11/29/2022,267.378
11/28/2022,271.551
11/25/2022,267.739
11/24/2022,267.592
11/23/2022,266.287
11/22/2022,264.545
11/21/2022,266.715
11/18/2022,269.307
11/17/2022,270.475
11/16/2022,264.551
11/15/2022,261.905
11/14/2022,268.24
11/11/2022,265.173
11/10/2022,264.916
11/9/2022,275.902
11/8/2022,257.014
11/7/2022,255.086
11/4/2022,267.622
11/3/2022,269.383
11/2/2022,263.662
11/1/2022,261.206
10/31/2022,265.774
10/28/2022,269.297
10/27/2022,273.694
10/26/2022,277.996
10/25/2022,279.148
10/24/2022,278.886
10/21/2022,290.079
10/20/2022,283.083
10/19/2022,282.464
10/18/2022,287.101
10/17/2022,294.468
10/14/2022,295.157
10/13/2022,298.684
10/12/2022,292.986
10/11/2022,295.441
10/10/2022,289.007
10/7/2022,286.961
10/6/2022,283.677
10/5/2022,286.994
10/4/2022,288
10/3/2022,300.333
9/30/2022,300.767
9/29/2022,304.106
9/28/2022,301.876
9/27/2022,298.689
9/26/2022,297.768
9/23/2022,295.973
9/22/2022,287.309
9/21/2022,275.674
9/20/2022,276.39
9/19/2022,272.217
9/16/2022,273.126
9/15/2022,261.362
9/14/2022,256.635
9/13/2022,251.374
9/12/2022,237.569
9/9/2022,237.207
9/8/2022,242.995
9/7/2022,242.425
9/6/2022,241.921
9/5/2022,241.678
9/2/2022,241.84
9/1/2022,242.124
8/31/2022,237.727
8/30/2022,234.11
8/29/2022,228.011
8/26/2022,223.41
8/25/2022,220.241
8/24/2022,223.823
8/23/2022,225.627
8/22/2022,223.976
8/19/2022,218.159
8/18/2022,211.081
8/17/2022,212.804
8/16/2022,205.794
8/15/2022,204.31
8/12/2022,201.818
8/11/2022,202.808
8/10/2022,206.974
8/9/2022,210.73
8/8/2022,207.943
8/5/2022,210.433
8/4/2022,209.23
8/3/2022,213.946
8/2/2022,216.871
8/1/2022,214.708
7/29/2022,221.332
7/28/2022,221.165
7/27/2022,223.296
7/26/2022,230.617
7/25/2022,222.463
7/22/2022,224.678
7/21/2022,226.044
7/20/2022,228.154
7/19/2022,232.671
7/18/2022,236.63
7/15/2022,244.058
7/14/2022,250.025
7/13/2022,248.559
7/12/2022,244.172
7/11/2022,244.481
7/8/2022,247.032
7/7/2022,251.497
7/6/2022,261.792
7/5/2022,264.643
7/4/2022,261.576
7/1/2022,261.659
6/30/2022,259.905
6/29/2022,258.629
6/28/2022,252.995
6/27/2022,250.223
6/24/2022,252.896
6/23/2022,254.598
6/22/2022,257.611
6/21/2022,252.374
6/20/2022,264.3
6/17/2022,259.207
6/16/2022,263.641
6/15/2022,250.899
6/14/2022,253.824
6/13/2022,257.48
6/10/2022,242.59
6/9/2022,233.599
6/8/2022,230.373
6/7/2022,233.752
6/6/2022,230.759
6/3/2022,231.257
6/2/2022,230.706
6/1/2022,231.833
5/31/2022,234.495
5/30/2022,232.83
5/27/2022,231.097
5/26/2022,237.392
5/25/2022,250.57
5/24/2022,254.486
5/23/2022,250.787
5/20/2022,252.571
5/19/2022,254.057
5/18/2022,252.237
5/17/2022,246.295
5/16/2022,246.237
5/13/2022,248.798
5/12/2022,250.735
5/11/2022,247.513
5/10/2022,244.631
5/9/2022,248.234
5/6/2022,240.254
5/5/2022,238.163
5/4/2022,233.203
5/3/2022,227.508
5/2/2022,230.124
4/29/2022,229.517
4/28/2022,221.498
4/27/2022,213.616
4/26/2022,209.552
4/25/2022,211.798
4/22/2022,208.195
4/21/2022,199.936
4/20/2022,200.598
4/19/2022,198.285
4/18/2022,196.279
4/15/2022,195.447
4/14/2022,192.456
4/13/2022,192.867
4/12/2022,190.332
4/11/2022,193.891
4/8/2022,187.833
4/7/2022,188.833
4/6/2022,187.221
4/5/2022,181.896
4/4/2022,182.427
4/1/2022,184.693
3/31/2022,183.706
3/30/2022,182.55
3/29/2022,181.891
3/28/2022,188.523
3/25/2022,188.416
3/24/2022,190.241
3/23/2022,189.608
3/22/2022,188.682
3/21/2022,190.607
3/18/2022,185.871
3/17/2022,189.882
3/16/2022,194.489
3/15/2022,204.084
3/14/2022,204.774
3/11/2022,201.091
3/10/2022,197.935
3/9/2022,197.889
3/8/2022,200.537
3/7/2022,199.854
3/4/2022,189.966
3/3/2022,186.342
3/2/2022,185.018
3/1/2022,184.79
2/28/2022,181.392
2/25/2022,181.194
2/24/2022,188.994
2/23/2022,181.797
2/22/2022,179.518
2/21/2022,181.822
2/18/2022,180.548
2/17/2022,178.645
2/16/2022,179.51
2/15/2022,180.349
2/14/2022,182.472
2/11/2022,173.603
2/10/2022,172.622
2/9/2022,166.566
2/8/2022,167.704
2/7/2022,171.178
2/4/2022,174.313
2/3/2022,165.954
2/2/2022,160.115
2/1/2022,164.683
1/31/2022,165.71
1/28/2022,163.53
1/27/2022,161.65
1/26/2022,157.22
1/25/2022,160.694
1/24/2022,160.353
1/21/2022,154.936
1/20/2022,150.094
1/19/2022,150.838
1/18/2022,151.486
1/17/2022,148.709
1/14/2022,148.424
1/13/2022,145.537
1/12/2022,144.348
1/11/2022,146.337
1/10/2022,147.035
1/7/2022,143.963
1/6/2022,141.082
1/5/2022,138.775
1/4/2022,136.258
1/3/2022,137.825
12/31/2021,140.632
12/30/2021,141.939
12/29/2021,138.708
12/28/2021,142.149
12/27/2021,145.886
12/24/2021,147.459
12/23/2021,148.047
12/22/2021,148.095
12/21/2021,151.65
12/20/2021,155.82
12/17/2021,154.783
12/16/2021,152.888
12/15/2021,158.305
12/14/2021,153.777
12/13/2021,154.511
12/10/2021,156.954
12/9/2021,156.901
12/8/2021,156.643
12/7/2021,159.742
12/6/2021,160.692
12/3/2021,167.341
12/2/2021,166.786
12/1/2021,164.565
11/30/2021,167.227
11/29/2021,166.1
11/26/2021,167.497
11/25/2021,158.545
11/24/2021,158.547
11/23/2021,158.461
11/22/2021,158.231
11/19/2021,157.934
11/18/2021,156.582
11/17/2021,158.511
11/16/2021,157.063
11/15/2021,159.185
11/12/2021,156.854
11/11/2021,155.279
11/10/2021,154.52
11/9/2021,155.43
11/8/2021,154.633
11/5/2021,152.908
11/4/2021,152.387
11/3/2021,156.841
11/2/2021,156.212
11/1/2021,156.594
10/29/2021,151.607
10/28/2021,156.188
10/27/2021,156.793
10/26/2021,155.852
10/25/2021,154.094
10/22/2021,152.416
10/21/2021,152.065
10/20/2021,152.652
10/19/2021,152.927
10/18/2021,154.42
10/15/2021,151.252
10/14/2021,153.213
10/13/2021,154.121
10/12/2021,152.507
10/11/2021,149.554
10/8/2021,149.206
10/7/2021,149.423
10/6/2021,150
10/5/2021,144.234
10/4/2021,147.233
10/1/2021,148.18
9/30/2021,148.49
9/29/2021,150.245
9/28/2021,145.044
9/27/2021,143.199
9/24/2021,142.762
9/23/2021,144.89
9/22/2021,147.042
9/21/2021,146.021
9/20/2021,145.144
9/17/2021,142.171
9/16/2021,141.795
9/15/2021,140.99
9/14/2021,140.918
9/13/2021,142.54
9/10/2021,143.587
9/9/2021,144.716
9/8/2021,147.857
9/7/2021,147.468
9/6/2021,144.368
9/3/2021,144.815
9/2/2021,148.342
9/1/2021,149.37
8/31/2021,150.943
8/30/2021,151.676
8/27/2021,153.852
8/26/2021,153.66
8/25/2021,153.518
8/24/2021,154.449
8/23/2021,155.167
8/20/2021,161.255
8/19/2021,160.926
8/18/2021,161.255
8/17/2021,161.301
8/16/2021,161.089
8/13/2021,160.005
8/12/2021,161.457
8/11/2021,160.04
8/10/2021,161.239
8/9/2021,160.18
8/6/2021,162.48
8/5/2021,165.232
8/4/2021,163.014
8/3/2021,162.779
8/2/2021,165.434
7/30/2021,167.66
7/29/2021,166.254
7/28/2021,163.61
7/27/2021,167.269
7/26/2021,165.617
7/23/2021,167.795
7/22/2021,166.849
7/21/2021,168.489
7/20/2021,169.406
7/19/2021,170.076
7/16/2021,167.185
7/15/2021,166.939
7/14/2021,167.539
7/13/2021,168.137
7/12/2021,169.221
7/9/2021,170.547
7/8/2021,154.387
7/7/2021,152.043
7/6/2021,151.937
7/5/2021,151.765
7/2/2021,151.974
7/1/2021,151.52
6/30/2021,149.671
6/29/2021,150.373
6/28/2021,151.841
6/25/2021,151.466
6/24/2021,151.101
6/23/2021,153.096
6/22/2021,154.681
6/21/2021,156.014
6/18/2021,157.392
6/17/2021,153.581
6/16/2021,154.358
6/15/2021,155.902
6/14/2021,156.629
6/11/2021,159.35
6/10/2021,160.376
6/9/2021,158.463
6/8/2021,157.881
6/7/2021,158.158
6/4/2021,155.872
6/3/2021,157.125
6/2/2021,157.062
6/1/2021,160.257
5/31/2021,159.285
5/28/2021,158.148
5/27/2021,161.987
5/26/2021,164.295
5/25/2021,164.05
5/24/2021,160.968
5/21/2021,164.232
5/20/2021,163.579
5/19/2021,165.876
5/18/2021,158.71
5/17/2021,155.95
5/14/2021,154.587
5/13/2021,158.11
5/12/2021,158.705
5/11/2021,152.175
5/10/2021,145.51
5/7/2021,146.099
5/6/2021,143.245
5/5/2021,141.333
5/4/2021,139.713
5/3/2021,134.503
4/30/2021,133.019
4/29/2021,136.133
4/28/2021,138.993
4/27/2021,138.941
4/26/2021,136.843
4/23/2021,138.792
4/22/2021,142.683
4/21/2021,140.378
4/20/2021,139.751
4/19/2021,136.994
4/16/2021,134.64
4/15/2021,137.269
4/14/2021,145.862
4/13/2021,142.436
4/12/2021,141.597
4/9/2021,139.29
4/8/2021,139.664
4/7/2021,141.131
4/6/2021,143.302
4/5/2021,146.947
4/2/2021,151.596
4/1/2021,148.319
3/31/2021,153.693
3/30/2021,146.371
3/29/2021,148.035
3/26/2021,148.612
3/25/2021,149.187
3/24/2021,148.717
3/23/2021,147.108
3/22/2021,149.063
3/19/2021,149.29
3/18/2021,150.457
3/17/2021,150.873
3/16/2021,155.544
3/15/2021,151.24
3/12/2021,154.552
3/11/2021,154.627
3/10/2021,157.664
3/9/2021,157.407
3/8/2021,160.182
3/5/2021,162.133
3/4/2021,154.908
3/3/2021,157.034
3/2/2021,156.023
3/1/2021,161.08
2/26/2021,160.812
2/25/2021,157.059
2/24/2021,156.924
2/23/2021,157.493
2/22/2021,159.962
2/19/2021,159.204
2/18/2021,160.68
2/17/2021,160.106
2/16/2021,160.208
2/15/2021,159.769
2/12/2021,159.412
2/11/2021,159.537
2/10/2021,164.293
2/9/2021,161.854
2/8/2021,168.293
2/5/2021,168.902
2/4/2021,171.126
2/3/2021,170.703
2/2/2021,173.182
2/1/2021,179.082
1/29/2021,178.578
1/28/2021,177.552
1/27/2021,174.399
1/26/2021,175.436
1/25/2021,176.629
1/22/2021,173.499
1/21/2021,170.301
1/20/2021,170.807
1/19/2021,171.578
1/18/2021,171.656
1/15/2021,171.137
1/14/2021,171.102
1/13/2021,172.394
1/12/2021,170.963
1/11/2021,171.914
1/8/2021,170.128
1/7/2021,170.029
1/6/2021,171.6
1/5/2021,170.2
1/4/2021,172.125
1/1/2021,172.437
12/31/2020,173.698
12/30/2020,174.27
12/29/2020,174.62
12/28/2020,173.305
12/25/2020,178.58
12/24/2020,178.362
12/23/2020,179.856
12/22/2020,175.726
12/21/2020,175.926
12/18/2020,172.089
12/17/2020,170.758
